title,title_note,id,variable_name
WORKSTAT,Work status of householder or spouse in family households,06,"Husband in labor force, husband unemployed, wife not in labor force"
WORKSTAT,Work status of householder or spouse in family households,07,"Husband not in labor force, wife in labor force, wife employed or in Armed Forces"
WORKSTAT,Work status of householder or spouse in family households,08,"Husband not in labor force, wife in labor force, wife unemployed"
WORKSTAT,Work status of householder or spouse in family households,09,Neither husband nor wife in labor force
WORKSTAT,Work status of householder or spouse in family households,10,"Male householder with no wife present, householder in labor force, employed or in Armed Forces"
WORKSTAT,Work status of householder or spouse in family households,11,"Male householder with no wife present, householder in labor force and unemployed"
WORKSTAT,Work status of householder or spouse in family households,12,"Male householder with no wife present, householder not in labor force"
WORKSTAT,Work status of householder or spouse in family households,13,"Female householder with no husband present, householder in labor force, employed or in Armed Forces"
WORKSTAT,Work status of householder or spouse in family households,14,"Female householder with no husband present, householder in labor force and unemployed"
WORKSTAT,Work status of householder or spouse in family households,15,"Female householder with no husband present, householder not in labor force"
FACRP,Lot size allocation flag,b,N/A (GQ)
FACRP,Lot size allocation flag,0,No
FACRP,Lot size allocation flag,1,Yes
FAGSP,Sales of Agricultural Products allocation flag,0,No
FAGSP,Sales of Agricultural Products allocation flag,1,Yes
FBATHP,Bathtub or shower allocation flag,b,N/A (GQ)
FBATHP,Bathtub or shower allocation flag,0,No
FBATHP,Bathtub or shower allocation flag,1,Yes
FBDSP,Number of bedrooms allocation flag,b,N/A (GQ)
FBDSP,Number of bedrooms allocation flag,0,No
FBDSP,Number of bedrooms allocation flag,1,Yes
FBLDP,Units in structure allocation flag,b,N/A (GQ)
FBLDP,Units in structure allocation flag,0,No
FBLDP,Units in structure allocation flag,1,Yes
FBUSP,Business or medical office on property allocation flag,b,N/A (GQ)
FBUSP,Business or medical office on property allocation flag,0,No
FBUSP,Business or medical office on property allocation flag,1,Yes
FCONP,Condominium fee allocation flag,b,N/A (GQ)
FCONP,Condominium fee allocation flag,0,No
FCONP,Condominium fee allocation flag,1,Yes
FELEP,Electricity (monthly cost) allocation flag,b,N/A (GQ)
FELEP,Electricity (monthly cost) allocation flag,0,No
FELEP,Electricity (monthly cost) allocation flag,1,Yes
FFSP,Yearly food stamp/Supplemental Nutrition Assistance Program recipiency ,0,No
FFSP,Yearly food stamp/Supplemental Nutrition Assistance Program recipiency ,1,Yes
FFULP,Fuel cost (yearly cost for fuels other than gas and electricity)allocation ,b,N/A (GQ)
FFULP,Fuel cost (yearly cost for fuels other than gas and electricity)allocation ,0,No
FFULP,Fuel cost (yearly cost for fuels other than gas and electricity)allocation ,1,Yes
FGASP,Gas (monthly cost) allocation flag,b,N/A (GQ)
FGASP,Gas (monthly cost) allocation flag,0,No
FGASP,Gas (monthly cost) allocation flag,1,Yes
FHFLP,House heating fuel allocation flag,b,N/A (GQ)
FHFLP,House heating fuel allocation flag,0,No
FHFLP,House heating fuel allocation flag,1,Yes
FINSP,"Fire, hazard, flood insurance (yearly amount) allocation flag",b,N/A (GQ)
FINSP,"Fire, hazard, flood insurance (yearly amount) allocation flag",0,No
FINSP,"Fire, hazard, flood insurance (yearly amount) allocation flag",1,Yes
FKITP,Complete kitchen facilities allocation flag,b,N/A (GQ)
FKITP,Complete kitchen facilities allocation flag,0,No
FKITP,Complete kitchen facilities allocation flag,1,Yes
FMHP,Mobile home costs (yearly amount) allocation flag,b,N/A (GQ)
FMHP,Mobile home costs (yearly amount) allocation flag,0,No
FMHP,Mobile home costs (yearly amount) allocation flag,1,Yes
FMRGIP,"First mortgage payment includes fire, hazard, flood insurance",b,N/A (GQ)
FMRGIP,"First mortgage payment includes fire, hazard, flood insurance",0,No
FMRGIP,"First mortgage payment includes fire, hazard, flood insurance",1,Yes
FMRGP,First mortgage payment (monthly amount) allocation flag,b,N/A (GQ)
FMRGP,First mortgage payment (monthly amount) allocation flag,0,No
FMRGP,First mortgage payment (monthly amount) allocation flag,1,Yes
FMRGTP,First mortgage payment includes real estate taxes allocation flag,b,N/A (GQ)
FMRGTP,First mortgage payment includes real estate taxes allocation flag,0,No
FMRGTP,First mortgage payment includes real estate taxes allocation flag,1,Yes
FMRGXP,First mortgage status allocation flag,b,N/A (GQ)
FMRGXP,First mortgage status allocation flag,0,No
FMRGXP,First mortgage status allocation flag,1,Yes
FMVP,When moved into this house or apartment allocation flag,b,N/A (GQ)
FMVP,When moved into this house or apartment allocation flag,0,No
FMVP,When moved into this house or apartment allocation flag,1,Yes
FPLMP,Complete plumbing facilities allocation flag,b,N/A (GQ)
FPLMP,Complete plumbing facilities allocation flag,0,No
FPLMP,Complete plumbing facilities allocation flag,1,Yes
FREFRP,Refrigerator allocation flag,b,N/A (GQ)
FREFRP,Refrigerator allocation flag,0,No
FREFRP,Refrigerator allocation flag,1,Yes
FRMSP,Number of rooms allocation flag,b,N/A (GQ)
FRMSP,Number of rooms allocation flag,0,No
FRMSP,Number of rooms allocation flag,1,Yes
FRNTMP,Meals included in rent allocation flag,b,N/A (GQ)
FRNTMP,Meals included in rent allocation flag,0,No
FRNTMP,Meals included in rent allocation flag,1,Yes
FRNTP,Monthly rent allocation flag,b,N/A (GQ)
FRNTP,Monthly rent allocation flag,0,No
FRNTP,Monthly rent allocation flag,1,Yes
FRWATP,Hot and cold running water allocation flag,b,N/A (GQ)
FRWATP,Hot and cold running water allocation flag,0,No
FRWATP,Hot and cold running water allocation flag,1,Yes
FRWATPRP,Running water allocation flag,b,N/A (GQ)
FRWATPRP,Running water allocation flag,0,No
FRWATPRP,Running water allocation flag,1,Yes
FSINKP,Sink with a faucet allocation flag,b,N/A (GQ)
FSINKP,Sink with a faucet allocation flag,0,No
FSINKP,Sink with a faucet allocation flag,1,Yes
FSMP,Total payment on second and junior mortgages and home equity loans (monthly ,b,N/A (GQ)
FSMP,Total payment on second and junior mortgages and home equity loans (monthly ,0,No
FSMP,Total payment on second and junior mortgages and home equity loans (monthly ,1,Yes
FSMXHP,Home equity loan status allocation flag,b,N/A (GQ)
FSMXHP,Home equity loan status allocation flag,0,No
FSMXHP,Home equity loan status allocation flag,1,Yes
FSMXSP,Second mortgage status allocation flag,b,N/A (GQ)
FSMXSP,Second mortgage status allocation flag,0,No
FSMXSP,Second mortgage status allocation flag,1,Yes
FSTOVP,Stove or range allocation flag,b,N/A (GQ)
FSTOVP,Stove or range allocation flag,0,No
FSTOVP,Stove or range allocation flag,1,Yes
FTAXP,Property taxes (yearly amount) allocation flag,b,N/A (GQ)
FTAXP,Property taxes (yearly amount) allocation flag,0,No
FTAXP,Property taxes (yearly amount) allocation flag,1,Yes
FTELP,Telephone allocation flag,b,N/A (GQ)
FTELP,Telephone allocation flag,0,No
FTELP,Telephone allocation flag,1,Yes
FTENP,Tenure allocation flag,b,N/A (GQ)
FTENP,Tenure allocation flag,0,No
FTENP,Tenure allocation flag,1,Yes
FTOILP,Flush toilet allocation flag,b,N/A (GQ)
FTOILP,Flush toilet allocation flag,0,No
FTOILP,Flush toilet allocation flag,1,Yes
FVACSP,Vacancy status allocation flag,b,N/A (GQ)
FVACSP,Vacancy status allocation flag,0,No
FVACSP,Vacancy status allocation flag,1,Yes
FVALP,Property value allocation flag,b,N/A (GQ)
FVALP,Property value allocation flag,0,No
FVALP,Property value allocation flag,1,Yes
FVEHP,Vehicles available allocation flag,b,N/A (GQ)
FVEHP,Vehicles available allocation flag,0,No
FVEHP,Vehicles available allocation flag,1,Yes
FWATP,Water (yearly cost) allocation flag,b,N/A (GQ)
FWATP,Water (yearly cost) allocation flag,0,No
FWATP,Water (yearly cost) allocation flag,1,Yes
FYBLP,When structure first built allocation flag,b,N/A (GQ)
FYBLP,When structure first built allocation flag,0,No
FYBLP,When structure first built allocation flag,1,Yes
WGTP1,Housing Weight replicate 1,-9999..09999,Integer weight of housing unit
WGTP2,Housing Weight replicate 2,-9999..09999,Integer weight of housing unit
WGTP3,Housing Weight replicate 3,-9999..09999,Integer weight of housing unit
WGTP4,Housing Weight replicate 4,-9999..09999,Integer weight of housing unit
WGTP5,Housing Weight replicate 5,-9999..09999,Integer weight of housing unit
WGTP6,Housing Weight replicate 6,-9999..09999,Integer weight of housing unit
WGTP7,Housing Weight replicate 7,-9999..09999,Integer weight of housing unit
WGTP8,Housing Weight replicate 8,-9999..09999,Integer weight of housing unit
WGTP9,Housing Weight replicate 9,-9999..09999,Integer weight of housing unit
WGTP10,Housing Weight replicate 10,-9999..09999,Integer weight of housing unit
WGTP11,Housing Weight replicate 11,-9999..09999,Integer weight of housing unit
WGTP12,Housing Weight replicate 12,-9999..09999,Integer weight of housing unit
WGTP13,Housing Weight replicate 13,-9999..09999,Integer weight of housing unit
WGTP14,Housing Weight replicate 14,-9999..09999,Integer weight of housing unit
WGTP15,Housing Weight replicate 15,-9999..09999,Integer weight of housing unit
WGTP16,Housing Weight replicate 16,-9999..09999,Integer weight of housing unit
WGTP17,Housing Weight replicate 17,-9999..09999,Integer weight of housing unit
WGTP18,Housing Weight replicate 18,-9999..09999,Integer weight of housing unit
WGTP19,Housing Weight replicate 19,-9999..09999,Integer weight of housing unit
WGTP20,Housing Weight replicate 20,-9999..09999,Integer weight of housing unit
WGTP21,Housing Weight replicate 21,-9999..09999,Integer weight of housing unit
WGTP22,Housing Weight replicate 22,-9999..09999,Integer weight of housing unit
WGTP23,Housing Weight replicate 23,-9999..09999,Integer weight of housing unit
WGTP24,Housing Weight replicate 24,-9999..09999,Integer weight of housing unit
WGTP25,Housing Weight replicate 25,-9999..09999,Integer weight of housing unit
WGTP26,Housing Weight replicate 26,-9999..09999,Integer weight of housing unit
WGTP27,Housing Weight replicate 27,-9999..09999,Integer weight of housing unit
WGTP28,Housing Weight replicate 28,-9999..09999,Integer weight of housing unit
WGTP29,Housing Weight replicate 29,-9999..09999,Integer weight of housing unit
WGTP30,Housing Weight replicate 30,-9999..09999,Integer weight of housing unit
WGTP31,Housing Weight replicate 31,-9999..09999,Integer weight of housing unit
WGTP32,Housing Weight replicate 32,-9999..09999,Integer weight of housing unit
WGTP33,Housing Weight replicate 33,-9999..09999,Integer weight of housing unit
WGTP34,Housing Weight replicate 34,-9999..09999,Integer weight of housing unit
WGTP35,Housing Weight replicate 35,-9999..09999,Integer weight of housing unit
WGTP36,Housing Weight replicate 36,-9999..09999,Integer weight of housing unit
WGTP37,Housing Weight replicate 37,-9999..09999,Integer weight of housing unit
WGTP38,Housing Weight replicate 38,-9999..09999,Integer weight of housing unit
WGTP39,Housing Weight replicate 39,-9999..09999,Integer weight of housing unit
WGTP40,Housing Weight replicate 40,-9999..09999,Integer weight of housing unit
WGTP42,Housing Weight replicate 42,-9999..09999,Integer weight of housing unit
WGTP43,Housing Weight replicate 43,-9999..09999,Integer weight of housing unit
WGTP44,Housing Weight replicate 44,-9999..09999,Integer weight of housing unit
WGTP45,Housing Weight replicate 45,-9999..09999,Integer weight of housing unit
WGTP46,Housing Weight replicate 46,-9999..09999,Integer weight of housing unit
WGTP47,Housing Weight replicate 47,-9999..09999,Integer weight of housing unit
WGTP48,Housing Weight replicate 48,-9999..09999,Integer weight of housing unit
WGTP49,Housing Weight replicate 49,-9999..09999,Integer weight of housing unit
WGTP50,Housing Weight replicate 50,-9999..09999,Integer weight of housing unit
WGTP51,Housing Weight replicate 51,-9999..09999,Integer weight of housing unit
WGTP52,Housing Weight replicate 52,-9999..09999,Integer weight of housing unit
WGTP53,Housing Weight replicate 53,-9999..09999,Integer weight of housing unit
WGTP54,Housing Weight replicate 54,-9999..09999,Integer weight of housing unit
WGTP55,Housing Weight replicate 55,-9999..09999,Integer weight of housing unit
WGTP56,Housing Weight replicate 56,-9999..09999,Integer weight of housing unit
WGTP57,Housing Weight replicate 57,-9999..09999,Integer weight of housing unit
WGTP58,Housing Weight replicate 58,-9999..09999,Integer weight of housing unit
WGTP59,Housing Weight replicate 59,-9999..09999,Integer weight of housing unit
WGTP60,Housing Weight replicate 60,-9999..09999,Integer weight of housing unit
WGTP61,Housing Weight replicate 61,-9999..09999,Integer weight of housing unit
WGTP62,Housing Weight replicate 62,-9999..09999,Integer weight of housing unit
WGTP63,Housing Weight replicate 63,-9999..09999,Integer weight of housing unit
WGTP64,Housing Weight replicate 64,-9999..09999,Integer weight of housing unit
WGTP65,Housing Weight replicate 65,-9999..09999,Integer weight of housing unit
WGTP66,Housing Weight replicate 66,-9999..09999,Integer weight of housing unit
WGTP67,Housing Weight replicate 67,-9999..09999,Integer weight of housing unit
WGTP68,Housing Weight replicate 68,-9999..09999,Integer weight of housing unit
WGTP69,Housing Weight replicate 69,-9999..09999,Integer weight of housing unit
WGTP70,Housing Weight replicate 70,-9999..09999,Integer weight of housing unit
WGTP71,Housing Weight replicate 71,-9999..09999,Integer weight of housing unit
WGTP72,Housing Weight replicate 72,-9999..09999,Integer weight of housing unit
WGTP73,Housing Weight replicate 73,-9999..09999,Integer weight of housing unit
WGTP74,Housing Weight replicate 74,-9999..09999,Integer weight of housing unit
WGTP75,Housing Weight replicate 75,-9999..09999,Integer weight of housing unit
